ID,IUPACName,SMILES,CoreSMILES,State,InchIKey,HOMOLUMO,SFE,pred_hl,pred_sfe
872,,COC(=O)C1=Cc2cc3c(cc2=CC1=O)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,ZTKSKSKLSACGSV-UHFFFAOYSA-N,5.482,-16.11806806,5.4649224,-16.823921
873,,O=C1C=c2cc3c(cc2C=C1C(F)(F)F)=CC=CC3=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,SCNWOSMUBHUSGU-UHFFFAOYSA-N,5.42299999999999,-12.08971315,5.536432,-11.792111
874,,N#CC1=Cc2cc3c(cc2=CC1=O)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,LUJQSBWXKUEVOE-UHFFFAOYSA-N,5.402,-15.50054572,5.524369,-15.22832
875,,O=C1C=c2cc3c(cc2C=C1C(O)O)=CC=CC3=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,VLWFVYSBYWYXHH-UHFFFAOYSA-N,5.39,-14.32686122,5.627951,-14.996296
876,,O=C1C=c2cc3c(cc2C=C1OP(O)O)=CC=CC3=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,CDHPHXZJCQSMGA-UHFFFAOYSA-N,4.908,-13.00335329,5.3563023,-18.599478
877,,O=C1C=c2cc3c(cc2C=C1OS(=O)O)=CC=CC3=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,FPJNFDCWZUHYIG-UHFFFAOYSA-N,5.499,-18.55898265,5.516885,-18.317307
878,,O=NOC1=Cc2cc3c(cc2=CC1=O)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,LTAIRHIFQIWWIO-UHFFFAOYSA-N,5.442,-13.30689834,5.6205225,-13.141015
879,,NC1=Cc2cc3c(cc2=CC1=O)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,HOCFIJOGIWWZBQ-UHFFFAOYSA-N,5.294,-12.15637557,5.5119805,-14.6553329999999
880,,COC1=Cc2cc3c(cc2=CC1=O)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,FZLAOLZYGZHYOD-UHFFFAOYSA-N,5.388,-12.2489286,5.66445599999999,-12.245983
881,,O=C1C=c2cc3c(cc2C=C1O)=CC=CC3=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,WKIZGXGEFRZTJI-UHFFFAOYSA-N,5.335,-11.26084089,5.5987635,-12.097463
882,,O=C1C=c2cc3c(cc2C=C1S)=CC=CC3=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,KDHYEXUIWVZNSI-UHFFFAOYSA-N,5.445,-13.03435718,5.5125594,-12.495425
883,,CC1=Cc2cc3c(cc2=CC1=O)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,MYAUJHVVSCBDKA-UHFFFAOYSA-N,5.54299999999999,-11.00970872,5.5807724,-11.458252
884,,O=C1C=c2cc3c(cc2C=C1[SiH3])=CC=CC3=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,RTBIVLUEMMBAJH-UHFFFAOYSA-N,5.557,-12.20391336,5.593845,-12.5224149999999
885,,O=C1C=c2cc3c(cc2C=C1F)=CC=CC3=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,FNZXDMIKRDINAW-UHFFFAOYSA-N,5.447,-10.92853133,5.683324,-11.117305
886,,O=C1C=c2cc3c(cc2C=C1Cl)=CC=CC3=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,XHVJBNCRBIPBEA-UHFFFAOYSA-N,5.451,-11.70372779,5.571609,-11.834548
887,,CN(C)C1=c2cc3c(cc2C=CC1=O)=CC=CC3=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,WQPNACCZOUHEDG-UHFFFAOYSA-N,5.553,-13.4647226999999,5.5341434,-13.174726
888,,C=CC1=c2cc3c(cc2C=CC1=O)=CC=CC3=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,DOGFOQREMJUKFZ-UHFFFAOYSA-N,5.489,-12.72420323,5.5308676,-12.0131199999999
889,,O=CC1=c2cc3c(cc2C=CC1=O)=CC=CC3=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,MQSNTOZFUUGXKE-UHFFFAOYSA-N,5.01699999999999,-18.17224504,5.4586225,-17.400166
890,,COC(=O)C1=c2cc3c(cc2C=CC1=O)=CC=CC3=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,WSZKLIGJMXTEGB-UHFFFAOYSA-N,5.072,-17.92877471,5.395471,-17.343327
891,,NC1=c2cc3c(cc2C=CC1=O)=CC=CC3=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,ANPZMJPOCUAQCE-UHFFFAOYSA-N,5.404,-15.60409121,5.5550346,-15.3186829999999
892,,COC1=c2cc3c(cc2C=CC1=O)=CC=CC3=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,GZKFJSBQHJYLKW-UHFFFAOYSA-N,5.59,-13.49752678,5.5778384,-12.546883
893,"8-hydroxyanthracene-1,2-dione",O=C1C=Cc2cc3cccc(O)c3cc2C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,OIFGTDYMIGZJSD-UHFFFAOYSA-N,5.625,-12.33391584,5.5993733,-12.543682
894,,O=C1C=Cc2cc3c(cc2=C1S)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,XMFZQIZMOZNTRL-UHFFFAOYSA-N,5.16799999999999,-12.53823939,5.45598129999999,-12.42212
895,,CC1=c2cc3c(cc2C=CC1=O)=CC=CC3=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,LHRRYLWWBBOSQI-UHFFFAOYSA-N,5.604,-13.03458196,5.540086,-11.844603
896,,O=C1C=Cc2cc3c(cc2=C1[SiH3])C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,IPVKLLOLTCUYEP-UHFFFAOYSA-N,5.505,-13.30182662,5.56726929999999,-12.814193
897,,O=C1C=Cc2cc3c(cc2=C1F)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,ZMHXITPYNJTNLF-UHFFFAOYSA-N,5.47,-10.96744773,5.5944505,-11.172242
898,"8-chloroanthracene-1,7-dione",O=C1C=Cc2cc3c(cc2=C1Cl)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,NVVCSUVXICDKDD-UHFFFAOYSA-N,5.343,-12.52535685,5.4559684,-12.0663369999999
899,,CN(C)c1c2c(cc3c1=CC(=O)C=C3)=CC=CC2=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,PLZBAJABHWJFNV-UHFFFAOYSA-N,6.268,-12.80681859,6.023418,-12.951062
900,,C=Cc1c2c(cc3c1=CC(=O)C=C3)=CC=CC2=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,WEVISUJAHVXWMC-UHFFFAOYSA-N,5.505,-12.42260967,5.5373974,-12.112302
901,,O=Cc1c2c(cc3c1=CC(=O)C=C3)=CC=CC2=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,FADWWOAMSNRGLI-UHFFFAOYSA-N,5.596,-14.16352693,5.62313,-14.325891
902,,COC(=O)c1c2c(cc3c1=CC(=O)C=C3)=CC=CC2=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,JJMYRKHJKUFJAL-UHFFFAOYSA-N,6.757,-16.11946078,6.42487099999999,-16.589626
903,,O=C1C=Cc2cc3c(c(C(F)(F)F)c2=C1)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,XVVDMWZOJMHKMF-UHFFFAOYSA-N,5.26,-11.77715642,5.352515,-11.576737
904,,N#Cc1c2c(cc3c1=CC(=O)C=C3)=CC=CC2=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,FHNUEKCWPUQJRA-UHFFFAOYSA-N,5.312,-16.22760741,5.6234717,-14.829797
905,,O=C1C=Cc2cc3c(c(C(O)O)c2=C1)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,HLYCWVGHIJWPQS-UHFFFAOYSA-N,6.999,-18.58878692,6.5703845,-18.260403
906,,O=C1C=Cc2cc3c(c(OP(O)O)c2=C1)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,RRJSDUCGDLPPEN-UHFFFAOYSA-N,7.085,-14.45462908,6.635101,-15.081574
907,,O=C1C=Cc2cc3c(c(OS(=O)O)c2=C1)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,IAYYUXUXDSQFBP-UHFFFAOYSA-N,7.157,-20.33663806,7.082461,-19.98445
908,,O=NOc1c2c(cc3c1=CC(=O)C=C3)=CC=CC2=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,ZUKJUILZTPDYTP-UHFFFAOYSA-N,7.12799999999999,-15.31594142,7.0689344,-13.360744
909,,Nc1c2c(cc3c1=CC(=O)C=C3)=CC=CC2=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,CBAYECASVHDTEE-UHFFFAOYSA-N,5.564,-17.46321762,5.69641,-17.199451
910,,COc1c2c(cc3c1=CC(=O)C=C3)=CC=CC2=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,QTFASSXXHNAUHE-UHFFFAOYSA-N,5.63899999999999,-13.95893744,5.665292,-13.68259
911,,O=C1C=Cc2cc3c(c(O)c2=C1)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,LBSBMLWHNNEBMD-UHFFFAOYSA-N,7.193,-11.1001763,6.4854293,-14.515946
912,,O=C1C=Cc2cc3c(c(S)c2=C1)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,QQLOROUHQJNVCE-UHFFFAOYSA-N,5.682,-11.5617335,5.619587,-11.8453245
913,,Cc1c2c(cc3c1=CC(=O)C=C3)=CC=CC2=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,IETOHFHJAMWRLS-UHFFFAOYSA-N,5.598,-12.05468661,5.619191,-12.060065
914,,O=C1C=Cc2cc3c(c([SiH3])c2=C1)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,UGHPOGYDOWHQDZ-UHFFFAOYSA-N,6.75,-12.89287721,6.650805,-12.543469
915,,O=C1C=Cc2cc3c(c(F)c2=C1)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,LVMDCPCOHCDFNP-UHFFFAOYSA-N,5.553,-12.24150785,5.510275,-11.999016
916,,O=C1C=Cc2cc3c(c(Cl)c2=C1)C(=O)C=CC=3,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,ILSFAPPRCSUQKT-UHFFFAOYSA-N,5.472,-12.34089024,5.544901,-12.172196
917,,CN(C)C1=C(N(C)C)C(N(C)C)=c2c(c(N(C)C)c3c(c2N(C)C)C(N(C)C)=C(N(C)C)C(=O)C=3N(C)C)C1=O,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,YHBZSITZRHUDBF-UHFFFAOYSA-N,6.307,-27.55038454,6.2447267,-27.358913
918,,C=CC1=C(C=C)C(C=C)=c2c(C=C)c3c(c(C=C)c2C1=O)=C(C=C)C(=O)C(C=C)=C3C=C,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,ULVCZFIFZNHHON-UHFFFAOYSA-N,5.982,-11.36429876,6.00515029999999,-11.47504
919,,N#CC1=C(C#N)C(C#N)=c2c(C#N)c3c(c(C#N)c2C1=O)=C(C#N)C(=O)C(C#N)=C3C#N,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,JZZBGLMIZSWWHS-UHFFFAOYSA-N,5.382,-38.79735257,5.4323654,-38.47137
920,,NC1=C(N)C(N)=c2c(N)c3c(c(N)c2C1=O)=C(N)C(=O)C(N)=C3N,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,GNVXVJMECPDWOK-UHFFFAOYSA-N,6.268,-36.9246659,6.1974874,-32.19621
921,,COC1=C(OC)C(OC)=c2c(OC)c3c(c(OC)c2C1=O)=C(OC)C(=O)C(OC)=C3OC,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,MPDDVFLWPNZLBH-UHFFFAOYSA-N,6.172,-19.4793655,6.175076,-19.377937
922,"1,2,3,4,5,6,7,8-octahydroxyanthracene-9,10-dione",O=C1c2c(O)c(O)c(O)c(O)c2C(=O)c2c(O)c(O)c(O)c(O)c21,O=C1c2ccccc2C(=O)c2ccccc21,Oxidized,KOWBNNJAGJIIJW-UHFFFAOYSA-N,6.00299999999999,-22.72562114,5.933027,-22.54131
923,,CC1=C(C)C(C)=c2c(C)c3c(c(C)c2C1=O)=C(C)C(=O)C(C)=C3C,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,OXAOORBBEILOJZ-UHFFFAOYSA-N,6.32,-12.89170881,6.127744,-12.8815
924,,O=C1C(F)=C(F)c2c(F)c3c(c(F)c2=C1F)C(=O)C(F)=C(F)C=3F,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,ULSNMGLRGCVQKL-UHFFFAOYSA-N,6.137,-9.118528139,6.093309,-9.211289
925,,O=C1C(Cl)=C(Cl)c2c(Cl)c3c(c(Cl)c2=C1Cl)C(=O)C(Cl)=C(Cl)C=3Cl,O=C1C=Cc2cc3c(cc2=C1)C(=O)C=CC=3,Oxidized,DCNOKRPOXGWZSY-UHFFFAOYSA-N,6.081,-10.66710035,6.0913177,-10.6522119999999
926,"naphthalene-1,7-dione",O=C1C=CC2=CC=CC(=O)C2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,MMMBIWJLWVIRIS-UHFFFAOYSA-N,6.074,-8.90103142,6.1288342,-9.060153
927,,CN(C)C1=CC=C2C=CC(=O)C=C2C1=O,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,RPJDCHPACBXKNI-UHFFFAOYSA-N,6.025,-11.11948303,5.9921207,-10.811802
928,,C=CC1=CC=C2C=CC(=O)C=C2C1=O,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,OGQZPMMBMXTYHE-UHFFFAOYSA-N,6.115,-9.589427945,5.9170494,-9.440935
929,,O=CC1=CC=C2C=CC(=O)C=C2C1=O,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,HSRJLTXNXRSWDD-UHFFFAOYSA-N,6.417,-12.07254997,6.209417,-13.358219
930,,COC(=O)C1=CC=C2C=CC(=O)C=C2C1=O,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,NWCCQVZSANVFHR-UHFFFAOYSA-N,6.276,-14.83765682,6.2085834,-14.506521
931,,O=C1C=CC2=CC=C(C(F)(F)F)C(=O)C2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,GRHCSUZNRUVYQE-UHFFFAOYSA-N,6.395,-9.17868465,6.167978,-9.084673
932,,N#CC1=CC=C2C=CC(=O)C=C2C1=O,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,LFUOMHFAWBHWPS-UHFFFAOYSA-N,6.491,-13.20703836,6.2894583,-13.052583
933,,O=C1C=CC2=CC=C(C(O)O)C(=O)C2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,LVTZLNOLGJOFDH-UHFFFAOYSA-N,6.377,-13.09341252,6.270707,-13.206364
934,,O=C1C=CC2=CC=C(OP(O)O)C(=O)C2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,ALEYCGQKCCEXFK-UHFFFAOYSA-N,6.175,-15.33516774,6.251054,-15.546833
935,,O=C1C=CC2=CC=C(OS(=O)O)C(=O)C2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,NWKWJMTWKZSCMG-UHFFFAOYSA-N,4.91,-13.37775111,6.171007,-14.231351
936,,O=NOC1=CC=C2C=CC(=O)C=C2C1=O,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,FLZYBMXUEUJOQM-UHFFFAOYSA-N,6.29,-10.760475,6.284122,-10.567399
937,,NC1=CC=C2C=CC(=O)C=C2C1=O,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,MBEXBRQAUQVSBD-UHFFFAOYSA-N,6.12799999999999,-11.62833262,6.086671,-11.418209
938,,COC1=CC=C2C=CC(=O)C=C2C1=O,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,NFRAMRBZYWBOCG-UHFFFAOYSA-N,6.433,-10.49794038,6.1920733,-10.438553
939,"7-hydroxynaphthalene-1,2-dione",O=C1C=Cc2ccc(O)cc2C1=O,O=C1C=Cc2ccccc2C1=O,Oxidized,RFQKUQIIZPRDKD-UHFFFAOYSA-N,6.586,-9.04938881,6.36790469999999,-9.96606
940,,O=C1C=CC2=CC=C(S)C(=O)C2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,QCHLDKKZNSDJSS-UHFFFAOYSA-N,5.979,-9.646482465,5.9524374,-9.594512
941,"2-methylnaphthalene-1,7-dione",CC1=CC=C2C=CC(=O)C=C2C1=O,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,KDOVOMZDZAUFQY-UHFFFAOYSA-N,6.136,-9.64033869,6.1490946,-9.66145
942,,O=C1C=CC2=CC=C(F)C(=O)C2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,RZTOJENIKYWFQE-UHFFFAOYSA-N,6.715,-9.08779535299999,6.3805695,-8.753542
943,,O=C1C=CC2=CC=C(Cl)C(=O)C2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,OHDZTJCDSFSPJW-UHFFFAOYSA-N,6.603,-9.221783065,6.30782559999999,-9.219139
944,,CN(C)C1=CC(=O)C2=CC(=O)C=CC2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,WFORRHQZKPGHBW-UHFFFAOYSA-N,5.83299999999999,-12.09869338,5.963896,-11.651643
945,,C=CC1=CC(=O)C2=CC(=O)C=CC2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,IEDXMQKZSMLETN-UHFFFAOYSA-N,5.98,-9.182387043,6.0981092,-9.38037299999999
946,,O=CC1=CC(=O)C2=CC(=O)C=CC2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,BPTRWXGCVCHXSQ-UHFFFAOYSA-N,5.879,-12.97587798,5.958938,-12.62895
947,,COC(=O)C1=CC(=O)C2=CC(=O)C=CC2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,BACGHKVQGOFNMJ-UHFFFAOYSA-N,5.933,-13.68090828,6.0724535,-13.149033
948,,O=C1C=CC2=CC(C(F)(F)F)=CC(=O)C2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,LOGAJGIBVNBGJB-UHFFFAOYSA-N,6.029,-8.98192684799999,6.0894346,-8.875805
949,,N#CC1=CC(=O)C2=CC(=O)C=CC2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,DJVRDWJDKFPANC-UHFFFAOYSA-N,5.96,-12.21013755,6.01278259999999,-12.192521
950,,O=C1C=CC2=CC(C(O)O)=CC(=O)C2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,DMNHUKRUNSDKRO-UHFFFAOYSA-N,6.04299999999999,-16.23902094,6.0824637,-15.7440299999999
951,,O=C1C=CC2=CC(OP(O)O)=CC(=O)C2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,DJRNRUTUCNXUFR-UHFFFAOYSA-N,6.126,-18.44776425,6.1624355,-18.169724
952,,O=C1C=CC2=CC(OS(=O)O)=CC(=O)C2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,MBHCBQCQLBAGBB-UHFFFAOYSA-N,6.256,-17.53137911,6.186586,-17.574915
953,,O=NOC1=CC(=O)C2=CC(=O)C=CC2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,JMZFPERJXRGOFZ-UHFFFAOYSA-N,6.191,-11.64201249,6.1154785,-11.120515
954,,NC1=CC(=O)C2=CC(=O)C=CC2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,CFTJVPCELWPQFA-UHFFFAOYSA-N,5.984,-12.61902415,5.95948359999999,-12.932115
955,,COC1=CC(=O)C2=CC(=O)C=CC2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,BZOMERBCYPFDRI-UHFFFAOYSA-N,6.047,-10.91549223,6.0177364,-10.7697735
956,"4-hydroxynaphthalene-2,6-dione",O=C1C=C(O)C2=CC(=O)C=CC2=C1,O=C1C=CC2=CC(=O)C=CC2=C1,Oxidized,HZSVASFPRYIATD-UHFFFAOYSA-N,6.14,-12.87711089,6.085462,-12.508041
957,,O=C1C=CC2=CC(S)=CC(=O)C2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,ZRDNAUPNLRQEFC-UHFFFAOYSA-N,5.87799999999999,-10.44826089,5.9587383,-9.94513999999999
958,,CC1=CC(=O)C2=CC(=O)C=CC2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,BEYGIOQLTACPTK-UHFFFAOYSA-N,6.115,-10.39714236,6.153065,-9.868829
959,,O=C1C=CC2=CC(F)=CC(=O)C2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,QQIMJJWAWAUGSQ-UHFFFAOYSA-N,6.252,-8.059318132,6.206123,-8.325605
960,,O=C1C=CC2=CC(Cl)=CC(=O)C2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,CYDFIKMQZQVTNJ-UHFFFAOYSA-N,6.13,-9.330110152,6.1179814,-8.90083999999999
961,,CN(C)C1=C2C=CC(=O)C=C2C(=O)C=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,DTEMLZVLKYIYCC-UHFFFAOYSA-N,6.157,-10.3112378,6.1349635,-10.677892
962,,C=CC1=C2C=CC(=O)C=C2C(=O)C=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,CQANQFMRFUVHHL-UHFFFAOYSA-N,6.153,-10.80177749,6.1019464,-9.381117
963,,O=CC1=C2C=CC(=O)C=C2C(=O)C=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,ANZQQVQQDFLZBR-UHFFFAOYSA-N,5.978,-13.18779016,6.021958,-11.92987
964,,COC(=O)C1=C2C=CC(=O)C=C2C(=O)C=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,XBZAUZGTTMGEGL-UHFFFAOYSA-N,6.058,-12.84229984,6.10893799999999,-13.122244
965,,O=C1C=CC2=C(C(F)(F)F)C=CC(=O)C2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,WGRMWTSIVOCOSG-UHFFFAOYSA-N,6.018,-7.980882214,6.0631957,-8.278353
966,,N#CC1=C2C=CC(=O)C=C2C(=O)C=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,XVKUJGCPFNFRBW-UHFFFAOYSA-N,6.031,-10.94196657,5.80101999999999,-11.2397479999999
967,,O=C1C=CC2=C(C(O)O)C=CC(=O)C2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,OFYUMRCFYHRXFF-UHFFFAOYSA-N,6.08,-14.63886726,6.156493,-14.323835
968,,O=C1C=CC2=C(OP(O)O)C=CC(=O)C2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,GWPPOMQYEQJDGS-UHFFFAOYSA-N,6.289,-19.25378824,6.1409335,-18.912004
969,,O=C1C=CC2=C(OS(=O)O)C=CC(=O)C2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,QLBCVDPZJVHGSG-UHFFFAOYSA-N,6.237,-17.02399246,6.1305814,-16.752657
970,,O=NOC1=C2C=CC(=O)C=C2C(=O)C=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,BJCZSEUVEBFSOU-UHFFFAOYSA-N,6.09,-9.69615033899999,6.0783443,-9.652768
971,,NC1=C2C=CC(=O)C=C2C(=O)C=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,GCRFVOMNLHRGMA-UHFFFAOYSA-N,6.268,-15.52523591,5.9080887,-14.710979
972,,COC1=C2C=CC(=O)C=C2C(=O)C=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,MIEBPRANYDUSDO-UHFFFAOYSA-N,6.131,-10.42329741,6.1294985,-10.53422
973,"6-hydroxynaphthalene-1,4-dione",O=C1C=CC(=O)c2cc(O)ccc21,O=C1C=CC(=O)c2ccccc21,Oxidized,FNAIOOGHXYZWCB-UHFFFAOYSA-N,6.289,-11.06717265,6.358235,-11.195496
974,,O=C1C=CC2=C(S)C=CC(=O)C2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,VVKKANOSCBODHI-UHFFFAOYSA-N,6.117,-9.01414818,6.055953,-9.343752
975,,CC1=C2C=CC(=O)C=C2C(=O)C=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,PPBFDPPMWGTGTI-UHFFFAOYSA-N,6.164,-9.247155626,6.07103,-9.458631
976,,O=C1C=CC2=C(F)C=CC(=O)C2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,OSQWWTMSAAWSIQ-UHFFFAOYSA-N,6.154,-8.10058039,6.59446759999999,-8.20438699999999
977,,O=C1C=CC2=C(Cl)C=CC(=O)C2=C1,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,PQCINBJUIRPZQA-UHFFFAOYSA-N,6.11799999999999,-8.554851929,6.1174307,-8.560531
978,,CN(C)C1=CC(=O)C=C2C(=O)C=CC=C21,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,TYSNKHUARZWTTF-UHFFFAOYSA-N,6.302,-10.73788043,6.417089,-10.324154
979,,C=CC1=CC(=O)C=C2C(=O)C=CC=C12,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,KAAYXMSWWAKUIY-UHFFFAOYSA-N,6.11799999999999,-9.883950342,6.1400995,-9.510023
980,,O=CC1=CC(=O)C=C2C(=O)C=CC=C12,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,DIIQSGKPMLLRCB-UHFFFAOYSA-N,6.002,-11.61014634,5.9719734,-11.936517
981,"methyl 3,5-dioxonaphthalene-1-carboxylate",COC(=O)C1=CC(=O)C=C2C(=O)C=CC=C21,O=C1C=CC2=CC=CC(=O)C2=C1,Oxidized,VUNQSWNUBWKVBH-UHFFFAOYSA-N,6.015,-13.16317355,6.075953,-13.131606
